bgrp,NO2_Hospital_Admissions_I_Min,NO2_Hospital_Admissions_I,NO2_Hospital_Admissions_I_Max,NO2_Hospital_Admissions_V_Min,NO2_Hospital_Admissions_V,NO2_Hospital_Admissions_V_Max,NO2_Emergency_Room_Visits_I_Min,NO2_Emergency_Room_Visits_I,NO2_Emergency_Room_Visits_I_Max,NO2_Emergency_Room_Visits_V_Min,NO2_Emergency_Room_Visits_V,NO2_Emergency_Room_Visits_V_Max,NO2_Asthma_Exacerbation_I_Min,NO2_Asthma_Exacerbation_I,NO2_Asthma_Exacerbation_I_Max,NO2_Asthma_Exacerbation_V_Min,NO2_Asthma_Exacerbation_V,NO2_Asthma_Exacerbation_V_Max,NO2_Acute_Respiratory_Symptoms_I_Min,NO2_Acute_Respiratory_Symptoms_I,NO2_Acute_Respiratory_Symptoms_I_Max,NO2_Acute_Respiratory_Symptoms_V_Min,NO2_Acute_Respiratory_Symptoms_V,NO2_Acute_Respiratory_Symptoms_V_Max,O3_Acute_Respiratory_Symptoms_I_Min,O3_Acute_Respiratory_Symptoms_I,O3_Acute_Respiratory_Symptoms_I_Max,O3_Acute_Respiratory_Symptoms_V_Min,O3_Acute_Respiratory_Symptoms_V,O3_Acute_Respiratory_Symptoms_V_Max,O3_Hospital_Admissions_I_Min,O3_Hospital_Admissions_I,O3_Hospital_Admissions_I_Max,O3_Hospital_Admissions_V_Min,O3_Hospital_Admissions_V,O3_Hospital_Admissions_V_Max,O3_Mortality_I_Min,O3_Mortality_I,O3_Mortality_I_Max,O3_Mortality_V_Min,O3_Mortality_V,O3_Mortality_V_Max,O3_School_Loss_Days_I_Min,O3_School_Loss_Days_I,O3_School_Loss_Days_I_Max,O3_School_Loss_Days_V_Min,O3_School_Loss_Days_V,O3_School_Loss_Days_V_Max,O3_Emergency_Room_Visits_I_Min,O3_Emergency_Room_Visits_I,O3_Emergency_Room_Visits_I_Max,O3_Emergency_Room_Visits_V_Min,O3_Emergency_Room_Visits_V,O3_Emergency_Room_Visits_V_Max,PM25_Acute_Bronchitis_I_Min,PM25_Acute_Bronchitis_I,PM25_Acute_Bronchitis_I_Max,PM25_Acute_Bronchitis_V_Min,PM25_Acute_Bronchitis_V,PM25_Acute_Bronchitis_V_Max,PM25_Acute_Myocardial_Infarction_I_Min,PM25_Acute_Myocardial_Infarction_I,PM25_Acute_Myocardial_Infarction_I_Max,PM25_Acute_Myocardial_Infarction_V_Min,PM25_Acute_Myocardial_Infarction_V,PM25_Acute_Myocardial_Infarction_V_Max,PM25_Acute_Respiratory_Symptoms_I_Min,PM25_Acute_Respiratory_Symptoms_I,PM25_Acute_Respiratory_Symptoms_I_Max,PM25_Acute_Respiratory_Symptoms_V_Min,PM25_Acute_Respiratory_Symptoms_V,PM25_Acute_Respiratory_Symptoms_V_Max,PM25_Asthma_Exacerbation_I_Min,PM25_Asthma_Exacerbation_I,PM25_Asthma_Exacerbation_I_Max,PM25_Asthma_Exacerbation_V_Min,PM25_Asthma_Exacerbation_V,PM25_Asthma_Exacerbation_V_Max,PM25_Chronic_Bronchitis_I_Min,PM25_Chronic_Bronchitis_I,PM25_Chronic_Bronchitis_I_Max,PM25_Chronic_Bronchitis_V_Min,PM25_Chronic_Bronchitis_V,PM25_Chronic_Bronchitis_V_Max,PM25_Emergency_Room_Visits_I_Min,PM25_Emergency_Room_Visits_I,PM25_Emergency_Room_Visits_I_Max,PM25_Emergency_Room_Visits_V_Min,PM25_Emergency_Room_Visits_V,PM25_Emergency_Room_Visits_V_Max,PM25_Hospital_Admissions__Cardiovascular_I_Min,PM25_Hospital_Admissions__Cardiovascular_I,PM25_Hospital_Admissions__Cardiovascular_I_Max,PM25_Hospital_Admissions__Cardiovascular_V_Min,PM25_Hospital_Admissions__Cardiovascular_V,PM25_Hospital_Admissions__Cardiovascular_V_Max,PM25_Hospital_Admissions__Respiratory_I_Min,PM25_Hospital_Admissions__Respiratory_I,PM25_Hospital_Admissions__Respiratory_I_Max,PM25_Hospital_Admissions__Respiratory_V_Min,PM25_Hospital_Admissions__Respiratory_V,PM25_Hospital_Admissions__Respiratory_V_Max,PM25_Lower_Respiratory_Symptoms_I_Min,PM25_Lower_Respiratory_Symptoms_I,PM25_Lower_Respiratory_Symptoms_I_Max,PM25_Lower_Respiratory_Symptoms_V_Min,PM25_Lower_Respiratory_Symptoms_V,PM25_Lower_Respiratory_Symptoms_V_Max,PM25_Mortality_I_Min,PM25_Mortality_I,PM25_Mortality_I_Max,PM25_Mortality_V_Min,PM25_Mortality_V,PM25_Mortality_V_Max,PM25_Upper_Respiratory_Symptoms_I_Min,PM25_Upper_Respiratory_Symptoms_I,PM25_Upper_Respiratory_Symptoms_I_Max,PM25_Upper_Respiratory_Symptoms_V_Min,PM25_Upper_Respiratory_Symptoms_V,PM25_Upper_Respiratory_Symptoms_V_Max,PM25_Work_Loss_Days_I_Min,PM25_Work_Loss_Days_I,PM25_Work_Loss_Days_I_Max,PM25_Work_Loss_Days_V_Min,PM25_Work_Loss_Days_V,PM25_Work_Loss_Days_V_Max,SO2_Acute_Respiratory_Symptoms_I_Min,SO2_Acute_Respiratory_Symptoms_I,SO2_Acute_Respiratory_Symptoms_I_Max,SO2_Acute_Respiratory_Symptoms_V_Min,SO2_Acute_Respiratory_Symptoms_V,SO2_Acute_Respiratory_Symptoms_V_Max,SO2_Asthma_Exacerbation_I_Min,SO2_Asthma_Exacerbation_I,SO2_Asthma_Exacerbation_I_Max,SO2_Asthma_Exacerbation_V_Min,SO2_Asthma_Exacerbation_V,SO2_Asthma_Exacerbation_V_Max,SO2_Emergency_Room_Visits_I_Min,SO2_Emergency_Room_Visits_I,SO2_Emergency_Room_Visits_I_Max,SO2_Emergency_Room_Visits_V_Min,SO2_Emergency_Room_Visits_V,SO2_Emergency_Room_Visits_V_Max,SO2_Hospital_Admissions_I_Min,SO2_Hospital_Admissions_I,SO2_Hospital_Admissions_I_Max,SO2_Hospital_Admissions_V_Min,SO2_Hospital_Admissions_V,SO2_Hospital_Admissions_V_Max
3.40312E+11,0.000269866,0.000394044,0.000661592,8.02492003,11.71987503,19.6063551,0.000194334,0.000284439,0.000456765,0.081063281,0.11864972,0.190512398,0.091047008,0.13880662,0.194780264,7.62626927,11.60270492,16.27599671,0.006337799,0.009354721,0.012642351,0.200149308,0.295424456,0.399248671,0.074583869,0.186913561,0.276827909,6.376040372,15.97890576,23.66551799,7.58E-05,0.000187434,0.000274478,2.294615763,5.66846261,8.295717791,3.41E-05,8.29E-05,0.000122202,265.0625466,643.9720067,949.1747083,0.01435765,0.043492695,0.060066074,1.409780302,4.270555789,5.897899021,4.98E-05,0.000129007,0.000183828,0.02082286,0.053993355,0.076937827,7.57E-06,5.58E-05,0.000106542,0.000667087,0.00491682,0.009389756,4.67E-06,3.44E-05,6.57E-05,0.419082704,3.08875081,5.89843616,0.008563467,0.063115029,0.120527679,0.839374894,6.186415852,11.81389539,0.003925434,0.028931492,0.055249054,0.3191072,2.3519048,4.491317421,6.17E-06,4.55E-05,8.69E-05,1.725859534,12.72058868,24.29278026,1.18E-05,8.68E-05,0.000165716,0.004885203,0.036005247,0.068757457,2.91E-06,2.15E-05,4.10E-05,0.112313029,0.827776845,1.580764903,1.25E-06,9.18E-06,1.75E-05,0.0395713,0.291650992,0.556951617,0.000107926,0.000795442,0.001519018,0.005603639,0.041300308,0.078869175,2.24E-05,0.000165152,0.000315394,174.2068827,1284.00606,2452.093833,7.29E-05,0.000537456,0.001026353,0.003273787,0.024128678,0.046077354,0.00145129,0.010696395,0.020426381,0.253180415,1.866006887,3.563421971,0.000397805,0.000572128,0.000924468,0.012562778,0.018067939,0.029194942,0.003498546,0.005437979,0.00880291,0.274927371,0.428714408,0.694046082,3.85E-05,5.56E-05,9.01E-05,0.015976533,0.023065314,0.037351243,2.39E-05,3.95E-05,6.87E-05,0.727814456,1.203100941,2.089060945
3.40312E+11,0.001553655,0.00226974,0.003772989,46.360866,67.74395804,112.1487741,0.001093964,0.00160115,0.002571267,0.456328795,0.667896785,1.072450177,0.764403341,1.165503533,1.635460101,64.01254547,97.39962924,136.6267444,0.054341244,0.080208303,0.108397433,1.716110298,2.532998571,3.423218468,0.370859805,0.929405376,1.376497643,31.70413567,79.45320185,117.6742976,0.000534514,0.001321783,0.001936301,16.15919252,39.9336753,58.46346579,0.000192097,0.000466694,0.00068791,1492.115279,3625.107269,5343.191902,0.119713876,0.36264329,0.500830652,11.75472784,35.6080122,49.17665512,0.00028007,0.000726218,0.001034823,0.117218111,0.30394541,0.433106526,7.60E-05,0.000560103,0.001069722,0.006697041,0.049362847,0.094276429,2.42E-05,0.000178419,0.000340744,2.173421331,16.01926678,30.59353793,0.042601274,0.313993958,0.599664528,4.175696331,30.77709443,58.77798396,0.032219978,0.237478308,0.453535216,2.619233039,19.30513528,36.86887774,3.32E-05,0.000245054,0.00046802,9.29643961,68.52260591,130.8690031,8.47E-05,0.000624537,0.001192739,0.035133891,0.258955392,0.494552074,1.64E-05,0.000120552,0.00023023,0.62923325,4.63778245,8.857220197,8.53E-06,6.29E-05,0.000120089,0.271112397,1.998242013,3.816235391,0.000925816,0.006823756,0.013031984,0.048069463,0.354297415,0.676635926,0.000119387,0.000879983,0.001680649,928.1971355,6841.596266,13066.53288,0.000718513,0.00529582,0.010113937,0.032257097,0.237751899,0.454057719,0.007219834,0.053214004,0.101627912,1.259514119,9.283286404,17.7291869,0.003410827,0.004905465,0.007926531,0.107714793,0.154915826,0.250321859,0.029506886,0.045863743,0.074244326,2.318748913,3.615763716,5.853630582,0.000216943,0.000313186,0.000507158,0.089936296,0.129840227,0.210261168,0.000140135,0.000231321,0.000401412,4.270981242,7.046167577,12.22402887
3.40312E+11,0.002628633,0.003840126,0.006383529,78.43806031,114.6146131,189.7447682,0.00185088,0.002708957,0.004350332,0.772063829,1.130002844,1.81448097,1.293296123,1.971907984,2.767039062,108.3030025,164.7898134,231.1591332,0.091940116,0.135704231,0.183397906,2.903492198,4.285574067,5.791752433,0.627459472,1.572476206,2.328903709,53.64037819,134.428176,199.0937721,0.000904346,0.002236344,0.003276037,27.33981827,67.56439456,98.91463379,0.000325009,0.000789606,0.001163879,2524.516919,6133.370545,9040.173309,0.202544685,0.613564554,0.847358277,19.88790042,60.24601788,83.20226719,0.000473851,0.001228701,0.001750822,0.19832201,0.514250692,0.732775098,0.000128566,0.00094764,0.001809865,0.011330739,0.08351711,0.159506498,4.10E-05,0.000301867,0.000576505,3.677216341,27.10303279,51.76127428,0.072077189,0.53124707,1.014573738,7.064869829,52.07183393,99.44660065,0.054513051,0.401790073,0.767337232,4.431486153,32.66240095,62.37853554,5.62E-05,0.000414607,0.000791844,15.72866667,115.933548,221.4175549,0.000143362,0.001056656,0.002017998,0.059443108,0.438127199,0.836733744,2.77E-05,0.000203962,0.000389526,1.064601123,7.846674352,14.98555038,1.44E-05,0.000106388,0.000203179,0.458695662,3.380830068,6.456697071,0.00156639,0.011545127,0.022048842,0.081328831,0.599436578,1.144801815,0.000201991,0.001488845,0.002843495,1570.41878,11575.31181,22107.29579,0.001215653,0.008960009,0.017111793,0.054575854,0.402252962,0.768221255,0.012215253,0.09003289,0.171944489,2.130974715,15.70641274,29.9960504,0.005770783,0.008299581,0.013410926,0.18224279,0.262102889,0.42352044,0.049922768,0.077597198,0.12561423,3.923096769,6.117537067,9.903777641,0.000367046,0.000529882,0.000858062,0.152163323,0.219677348,0.355741613,0.000237094,0.000391373,0.00067915,7.226068836,11.92143839,20.68187449
3.40312E+11,0.002224952,0.003250282,0.005403143,66.39236057,97.00991839,160.6037521,0.001566657,0.002292888,0.003682224,0.65350491,0.956445581,1.535819828,1.094813567,1.669174232,2.342207961,91.68164406,139.4907135,195.6686045,0.077825751,0.114867594,0.155236766,2.457756966,3.627547774,4.902416478,0.53109736,1.330957898,1.971221018,45.40255516,113.7812082,168.5161249,0.000765465,0.00189287,0.002772893,23.14122994,57.18737605,83.72303764,0.000275096,0.000668332,0.000985126,2136.816968,5191.356155,7651.749516,0.171438014,0.519327929,0.71721621,16.83353059,50.99290604,70.42359332,0.000401088,0.001039996,0.001481932,0.167868341,0.435271463,0.62023586,0.00010882,0.000802094,0.001531892,0.00959048,0.070689929,0.135008299,3.47E-05,0.000255504,0.000487961,3.112441999,22.94034665,43.8113913,0.061007036,0.449654178,0.858747928,5.979794371,44.07425287,84.17284919,0.04614053,0.340080154,0.649483851,3.750865422,27.64586553,52.7979743,4.76E-05,0.000350929,0.000670227,13.31294061,98.12760808,187.4105936,0.000121344,0.000894367,0.001708059,0.050313391,0.370836352,0.708221928,2.34E-05,0.000172636,0.0003297,0.901091734,6.641523517,12.68395766,1.22E-05,9.00E-05,0.000171973,0.388245757,2.861576943,5.465029326,0.001325812,0.00977194,0.018662417,0.068837742,0.507370633,0.968974605,0.000170968,0.001260177,0.002406769,1329.222138,9797.488991,18711.89224,0.001028944,0.007583864,0.014483636,0.046193687,0.340471948,0.650232099,0.010339144,0.076204967,0.14553597,1.803683707,13.29410459,25.38903301,0.004885196,0.007025523,0.011351921,0.154275727,0.221867793,0.358496539,0.042259866,0.065682792,0.10632615,3.320914603,5.178231964,8.383044218,0.000310718,0.000448539,0.00072632,0.128811791,0.185954331,0.30112334,0.000200681,0.000331257,0.000574844,6.116278067,10.09026799,17.50547674
3.40312E+11,0.000477722,0.000697865,0.001160115,14.25518138,20.82891218,34.48342339,0.000336379,0.000492304,0.000790615,0.140314808,0.205357778,0.329757714,0.235068712,0.358388564,0.502898275,19.68507407,29.95006605,42.01224039,0.016710062,0.024663271,0.033331074,0.527707989,0.778872352,1.052603797,0.114032573,0.285771775,0.423243456,9.748438975,24.43011746,36.18231871,0.000164354,0.000406421,0.000595372,4.96868278,12.27877882,17.97628251,5.91E-05,0.000143498,0.000211518,458.7986536,1114.642743,1642.917119,0.036809686,0.111505713,0.153994451,3.614349896,10.94876669,15.12074387,8.61E-05,0.000223299,0.000318187,0.036043232,0.093457817,0.133171644,2.34E-05,0.000172219,0.000328914,0.002059183,0.01517792,0.028987795,7.44E-06,5.49E-05,0.000104771,0.668276192,4.925549615,9.406796892,0.013098895,0.096545793,0.184382808,1.283928892,9.46323622,18.07285441,0.009906889,0.073019022,0.139451464,0.805352858,5.935877275,11.33631701,1.02E-05,7.53E-05,0.000143905,2.858437603,21.06909759,40.23915556,2.61E-05,0.000192031,0.000366739,0.010802849,0.079622722,0.152063188,5.03E-06,3.71E-05,7.08E-05,0.193474498,1.426009559,2.723387913,2.62E-06,1.93E-05,3.69E-05,0.083360717,0.614412651,1.173403066,0.000284667,0.002098145,0.00400703,0.014780235,0.108938163,0.208049711,3.67E-05,0.000270574,0.00051676,285.3988953,2103.630729,4017.653047,0.000220926,0.001628341,0.003109799,0.009918302,0.073103144,0.139612122,0.00221993,0.016362061,0.031248204,0.387271113,2.8543933,5.451310031,0.001048905,0.001508453,0.002437385,0.033124697,0.047637323,0.076973234,0.00907366,0.01410278,0.022829418,0.713037057,1.111820406,1.799933667,6.67E-05,9.63E-05,0.000155949,0.027657309,0.039926328,0.064654564,4.31E-05,7.11E-05,0.000123425,1.313230836,2.166483322,3.758622388
3.40312E+11,0.001571329,0.002293715,0.003870966,46.64210995,68.09743462,114.5407531,0.001182853,0.001731294,0.00278019,0.493407304,0.722184452,1.159590253,1.247219921,1.905475308,2.672284731,104.0338257,158.6046667,222.3421501,0.090392078,0.133420515,0.180309946,2.854604786,4.213453761,5.694233884,0.362840724,0.909314715,1.346731223,31.01859891,77.73568719,115.1296201,0.0005128,0.001271316,0.001866839,15.39580185,38.14620692,55.98378395,0.000207705,0.000504617,0.000743805,1613.355436,3919.678874,5777.338164,0.187138128,0.566888462,0.78290312,18.37512767,55.66288366,76.87340329,0.000302826,0.000785227,0.001118904,0.12674247,0.328642805,0.468297203,0.00013585,0.001001211,0.001911921,0.011972669,0.088238451,0.16850092,2.36E-05,0.000174018,0.000332295,2.120060836,15.6241569,29.83492021,0.042008098,0.309585981,0.591166174,4.117554391,30.3450329,57.9449913,0.050599846,0.37290436,0.71207502,4.113373034,30.31421767,57.88614845,3.18E-05,0.000234132,0.0004471,8.883127529,65.46855937,125.0193348,0.000116837,0.000861053,0.001644214,0.048420559,0.356843731,0.681406638,1.47E-05,0.000108188,0.000206589,0.565619732,4.168432949,7.959780823,6.59E-06,4.86E-05,9.28E-05,0.209565817,1.544431718,2.949150944,0.001552137,0.011438745,0.021842717,0.080588788,0.593913081,1.134099555,0.000114004,0.000840209,0.001604471,886.3472907,6532.3705,12474.27197,0.001314259,0.00968566,0.018495134,0.059002679,0.434830503,0.830325338,0.007119306,0.052466964,0.100187657,1.241976782,9.152963806,17.47793155,0.005673644,0.008159931,0.013185116,0.179175136,0.257692708,0.416389316,0.051741212,0.080424522,0.130189217,4.065996014,6.340435781,10.26448256,0.000234571,0.000338638,0.000548366,0.097244287,0.140392027,0.227345595,0.000149581,0.000247832,0.00043079,4.542095215,7.522219186,13.07272939
3.40312E+11,0.000868343,0.001300163,0.002008805,26.01246863,38.95621392,59.96303396,0.000588369,0.000881847,0.001337311,0.245427816,0.367848554,0.557788641,0.457794984,0.719458613,0.979204335,38.3206527,60.11214086,81.79650627,0.032365184,0.048847754,0.064459688,1.02210072,1.542624471,2.035653324,0.119245975,0.4549128,0.551762757,10.19412428,38.88968199,47.16922503,0.000185678,0.000681438,0.000857632,5.648119223,20.69244563,26.08818269,6.41E-05,0.000231087,0.000288589,497.8800267,1794.951994,2241.787771,0.053405832,0.212881272,0.262583859,5.243928615,20.90285172,25.783158,9.73E-05,0.000378047,0.000484977,0.040703735,0.158224759,0.202978236,6.50E-05,0.000493715,0.000965284,0.005728208,0.043511992,0.085072193,1.73E-05,0.000131609,0.000257289,1.555513325,11.81644452,23.10056043,0.029397607,0.223318684,0.436576903,2.881497862,21.88927544,42.79244312,0.026336062,0.200061683,0.391110625,2.140916537,16.26345533,31.79424505,2.36E-05,0.000178932,0.000349838,6.586746082,50.03352463,97.822726,6.49E-05,0.000492977,0.000963745,0.02690489,0.204382778,0.399558151,1.27E-05,9.65E-05,0.000188576,0.487674816,3.704617836,7.242343333,7.66E-06,5.82E-05,0.000113744,0.243394087,1.848941235,3.614588014,0.000750682,0.00570255,0.011148202,0.038976296,0.296083124,0.578827758,8.49E-05,0.000644801,0.001260678,659.961276,5013.126109,9801.381481,0.000598114,0.004543565,0.008882444,0.026851867,0.203979991,0.398770721,0.004982148,0.037846847,0.073988701,0.869145396,6.602456041,12.90747268,0.002093719,0.003074697,0.004789431,0.066120171,0.097099704,0.151251456,0.018340895,0.029157213,0.045379984,1.441078562,2.298512438,3.577261342,0.00011981,0.000176644,0.000275605,0.049668118,0.073232526,0.114261251,7.82E-05,0.000132761,0.000218262,2.388033258,4.051365285,6.658962826
3.40312E+11,0.000692716,0.001037185,0.001602518,20.75129448,31.07671952,47.83530868,0.000469368,0.00070348,0.001066835,0.195788419,0.293445656,0.444973813,0.365198601,0.573939068,0.781156011,30.56967537,47.95371509,65.25281453,0.025818901,0.03896772,0.051422245,0.815367465,1.230610487,1.623927568,0.151596983,0.395032349,0.55083718,12.95975215,33.77060974,47.09008195,0.000238442,0.000612469,0.000851557,7.25622431,18.62745759,25.89515484,8.32E-05,0.000209693,0.000293115,646.5984679,1628.828472,2276.786276,0.058716989,0.181448814,0.240480588,5.765432071,17.81649286,23.61283376,0.00012032,0.000329216,0.000450373,0.050357734,0.137787388,0.188495332,5.19E-05,0.000393861,0.000770054,0.00456967,0.034711629,0.067866219,1.38E-05,0.000104991,0.000205252,1.240908504,9.426551515,18.42843865,0.023451898,0.178152157,0.348278593,2.298710749,17.4621378,34.13760957,0.021009555,0.159598918,0.312007935,1.707913069,12.97414795,25.36381297,1.88E-05,0.000142743,0.000279083,5.254567154,39.91417186,78.03793809,5.18E-05,0.000393272,0.000768827,0.021463337,0.163046066,0.318746936,1.01E-05,7.70E-05,0.000150436,0.389041879,2.955353517,5.777568913,6.11E-06,4.64E-05,9.07E-05,0.194167281,1.474990194,2.883532357,0.000598856,0.004549201,0.008893462,0.031093284,0.236199883,0.461759006,6.77E-05,0.000514389,0.001005704,526.4831528,3999.214098,7819.037892,0.000477144,0.003624623,0.007085957,0.021421038,0.162724742,0.318118765,0.003974501,0.030192267,0.059024379,0.693359482,5.267099751,10.29691765,0.001670226,0.002452781,0.003820729,0.052746149,0.077459445,0.120659582,0.014631185,0.023259632,0.036201593,1.149599904,1.833596223,2.853737687,9.56E-05,0.000140915,0.000219862,0.039621843,0.058419861,0.091150977,6.24E-05,0.000105908,0.000174118,1.905038094,3.231907046,5.312170996
3.40312E+11,0.001111264,0.001663865,0.002570782,33.28952406,49.85365659,76.73807977,0.000752966,0.001128531,0.001711431,0.314086592,0.470749185,0.713833301,0.585856918,0.920721043,1.253141652,49.04031865,76.92801764,104.6794989,0.041419058,0.062512555,0.082492302,1.308024356,1.974162355,2.605127855,0.152606431,0.582183596,0.706124455,13.04604977,49.76983483,60.36533439,0.000237623,0.000872084,0.001097563,7.228240379,26.48157047,33.38662398,8.20E-05,0.000295738,0.000369325,637.1670282,2297.124723,2868.95138,0.068346763,0.272439496,0.336044559,6.710981376,26.75088479,32.99627777,0.000124461,0.000483814,0.000620654,0.052091101,0.202491521,0.25976352,8.32E-05,0.000631837,0.001235332,0.007330728,0.055684881,0.10887194,2.22E-05,0.000168428,0.000329268,1.990682823,15.12220613,29.5631597,0.037621864,0.285794188,0.558713402,3.687624018,28.01300633,54.76403197,0.033703823,0.256030822,0.500527504,2.739858095,20.81331008,40.68898444,3.01E-05,0.00022899,0.000447709,8.429450313,64.03087421,125.1895546,8.31E-05,0.000630892,0.001233362,0.034431786,0.261560785,0.511338305,1.63E-05,0.000123447,0.000241332,0.624106437,4.741019555,9.268457067,9.80E-06,7.45E-05,0.000145564,0.311485875,2.366199953,4.625803043,0.000960692,0.007297893,0.014267017,0.049880282,0.378915165,0.740760273,0.000108633,0.00082519,0.001613364,844.5916564,6415.595336,12543.41023,0.000765442,0.00581467,0.011367391,0.034363929,0.261045313,0.510330585,0.006375951,0.048434859,0.094687736,1.112297003,8.449555281,16.51845968,0.002679401,0.003934799,0.00612927,0.084616169,0.124261938,0.193563892,0.023471572,0.037313599,0.058075132,1.844205847,2.941494326,4.578008287,0.000153324,0.000226058,0.000352705,0.063561958,0.093718274,0.14622575,0.000100077,0.0001699,0.000279322,3.056089962,5.184694689,8.521862237
3.40312E+11,9.04E-05,0.000132191,0.000217182,2.709090381,3.961320709,6.478345831,6.13E-05,8.97E-05,0.000144076,0.02556952,0.037425181,0.060092657,0.048237549,0.073554224,0.103209624,4.03904027,6.146120305,8.621146086,0.003382467,0.004992582,0.006747186,0.106819158,0.157667022,0.213077836,0.019645935,0.049235095,0.072918463,1.679495545,4.209020129,6.233667733,3.09E-05,7.62E-05,0.000111382,0.940144557,2.317658387,3.38509178,1.08E-05,2.62E-05,3.85E-05,83.60796169,203.1286314,299.3954882,0.00737456,0.022339621,0.030851877,0.724109461,2.193531516,3.029351549,1.57E-05,4.07E-05,5.80E-05,0.006568104,0.017031209,0.024268284,5.08E-06,3.75E-05,7.15E-05,0.000447948,0.003301232,0.006304984,1.36E-06,9.99E-06,1.91E-05,0.121657836,0.896539949,1.712229777,0.002299208,0.016943686,0.032359387,0.225364058,1.660788052,3.171805964,0.002059763,0.015179125,0.028989394,0.16744265,1.233944558,2.356611792,1.84E-06,1.36E-05,2.59E-05,0.515086398,3.79601669,7.249968653,5.08E-06,3.74E-05,7.14E-05,0.002104251,0.015506976,0.029615531,9.93E-07,7.32E-06,1.40E-05,0.038141404,0.281077602,0.536807579,5.99E-07,4.41E-06,8.43E-06,0.01903603,0.140283287,0.267915804,5.87E-05,0.000432665,0.000826313,0.003048365,0.022464486,0.04290312,6.64E-06,4.89E-05,9.34E-05,51.60925773,380.3431902,726.4130882,4.68E-05,0.00034473,0.000658373,0.002100104,0.015476416,0.029557166,0.000389657,0.002871525,0.005484094,0.067976498,0.500943037,0.956710948,0.000212308,0.000305346,0.000493387,0.00670473,0.009642904,0.015581273,0.001866072,0.00290057,0.004695333,0.146642125,0.228672524,0.370193204,1.22E-05,1.75E-05,2.84E-05,0.005039432,0.007275489,0.011781589,8.11E-06,1.34E-05,2.31E-05,0.247678321,0.407569693,0.706193569
3.40312E+11,0.00045399,0.000679163,0.001066059,13.51040715,20.21481396,31.63329049,0.000328009,0.000491617,0.000745537,0.136822993,0.205070234,0.310961582,0.245249016,0.385178361,0.524372368,20.56522958,32.24007046,43.88214763,0.016989316,0.025641546,0.033836817,0.536526912,0.809766548,1.068575258,0.112095118,0.292092111,0.407304902,9.582809113,24.97043272,34.81976509,0.000151547,0.000390484,0.000543356,4.567743827,11.76293402,16.36577154,5.82E-05,0.000146536,0.000204837,451.8608722,1138.251336,1591.082321,0.03984409,0.12312446,0.163185408,3.91229861,12.08961368,16.02320563,8.41E-05,0.00023006,0.000314733,0.035191282,0.096287636,0.131725778,3.22E-05,0.0002449,0.000478768,0.002841087,0.021583499,0.04219465,9.62E-06,7.31E-05,0.000142859,0.863689179,6.561716934,12.82655502,0.017184145,0.130553324,0.255199883,1.684357392,12.79659013,25.01421031,0.014100216,0.107123755,0.209400794,1.146237672,8.708326243,17.02265227,1.31E-05,9.95E-05,0.000194448,3.661024157,27.81249242,54.37201899,3.54E-05,0.000269112,0.000526049,0.014685995,0.111574096,0.218100125,6.20E-06,4.71E-05,9.21E-05,0.238839199,1.814536126,3.546975233,2.94E-06,2.24E-05,4.37E-05,0.093586334,0.711004662,1.389840572,0.000390492,0.00296669,0.005799155,0.020274807,0.154034049,0.301098969,4.69E-05,0.000356104,0.000696166,364.4376351,2768.602044,5412.477264,0.00032554,0.002473233,0.004834567,0.014614898,0.111033954,0.217044279,0.002912276,0.022125474,0.043249901,0.50805225,3.85983191,7.545029275,0.001099036,0.001613955,0.002514106,0.034707823,0.050969114,0.079396115,0.009499289,0.015101105,0.023503919,0.746377094,1.190445461,1.852792003,6.68E-05,9.85E-05,0.000153646,0.027688839,0.040825045,0.063698956,4.15E-05,7.07E-05,0.000116416,1.261818378,2.150825418,3.540931167
